item_id,item_name,seller_name,cost,no_seller,no_customer_reviews,product_rating
6288,Hazel Sizzler Plate / Tray with Wodden Base Taangwali Shape S15x8,HAZEL,960,1,4,3.5
6289,MARBLE TABLE CLOCK,Handicraft Bazaar,370,5,1,1
6290,Rajasthan Crafts & Cultures Marble Elephant Design Tea Coasters,Rajasthan Crafts & Cultures,340,8,8,4.4
6291,Halowishes Gemstone Painting Jewelry Box Handicraft Gift,Halowishes,389,1,0,0
6292,Halowishes Antique Gemstone Brass Surahi Handicraft Gift -135,Halowishes,895,1,0,0
6293,Ratna Handicrafts Exclusive Beads Heavy Choti Toran D14,Ratna,309,3,0,0
6294,HD Techno Crafts Rajasthani Handicrafts Hand Made Antique Roaring Tiger Show Piece - 3 inch,HD Techno1 offerfrom ,399,1,0,0
6295,New Indian Handicraft Wooden Key Stand Gemstone Painting (A007),DI-KRAFT1 offerfrom ,249,1,0,0
6296,Crafts A to Z Handicraft Brown Wooden Bangle Stand,Crafts A to Z,799,1,0,0
6297,Bharat Haat Brass Door Handle Big Fine Handicraft Collectible Art 4388,BHARAT HAAT,480,1,0,0
6298,Beautiful & Attractive Kamdhenu Cow brass statue Handicraft sculpture Kala,SD Enterprises,"1,445",1,0,0
6299,Monil Lord Radha-Krishnan Ethnic Wooden Handicraft Idol,Monil,778,1,0,0
6300,Bagru Crafts Rajasthani Elephant Door Hanging Handicraft Jaipuri Door Hanging,Bagru Crafts,99,1,0,0
6301,Aamore Decor Handicrafts Wood Rajasthani doll 12x46x12,Aamore decor1 offerfrom ,"1,599",1,0,0
6302,"6 X 13.4"" Best 2 in 1 Jesus Last Supper Statue Wall Hanging Handmade Carved Handicraft Marble Home Decor Art From...",TRUSTED SELLER1 offerfrom ,735,1,0,0
6303,Kantha Decorative Pillow Cushion Indian Pillow Cover Kantha Throw Handicraft Art,Kantha1 offerfrom ,299,1,0,0
6304,Bharat Haat Brass Elephant Face Door Handle Fine Handicraft Collectible Art 4394,BHARAT HAAT,"2,370",1,0,0
6305,Aaina Floral Pattern Wooden Handicraft Tray with 1 Joint Serving Bowl,AAINA1 offerfrom ,"2,337",1,0,0
6306,PINDIA Mug Stand Cup Table Coffee Bangle Wooden Gift Item Home Kitchen Holder Office,Pindia,399,1,8,3.4
6307,Pottery By Manjari Kanoi Wooden Platter With Ceramic Flowers,POTTERY by MANJARI KANOI1 offerfrom ,350,1,0,0
6308,CUT WORK MARBLE FLOWER POT WITH GOLD AND KUNDAN WORK,HANDICRAFTS PARADISE,795,4,0,0
6309,999Store welcome tree plate door hanging handicraft gift item home décor hand peocock painting,999STORE,"1,299",1,0,0
6310,Brass Miniature Dining Table Chair Glass Surahi Set,Rajasthan Emporium and Handicrafts,325,1,0,0
6311,Multicolored Phillano,Spangle1 offerfrom ,640,1,0,0
6312,See available choicesPINDIA Jwellery Box Wooden gift Designer Showpiece Wedding Indian Art Designer Antique,Pindia,404,1,28,4.1
6313,Bharat Haat Wooden Box Round Fine Handicraft Decorative Collectible Art 3702,BHARAT HAAT,683,1,0,0
6314,"Onlineshoppee Wooden & Iron Flower Stand (Black, Height: 5 inches (13 cm), Length: 12 inches (30 cm), Width: 8...",Onlineshoppee,570,3,29,4.7
6315,Kitchen Set,HOMEDESIRES1 offerfrom ,295,1,0,0
6316,"Store Indya Unique Rosewood Walking Stick with Decorative Antique Looking Brass Handle, 36 inches",Store Indya,880,1,3,1
6317,Store Indya Shoehorn Handcrafted in Rosewood with Easy Grip Long Brass Handles,Store Indya,850,1,2,5
6318,"Single Piece Ethnic Treat Latest Handicraft, Home Decor, Antique handicrafts, 1 Door Hanging LxBxH: 3x1x9.5 inches...",Ethnic Treat1 offerfrom ,449,1,0,0
6319,"Set of 2 Ethnic Treat Latest Handicraft, Home Decor, Antique handicrafts, 2 Silver Boxes LxBxH: 2x2x3 inches Silver...",Ethnic Treat1 offerfrom ,349,1,0,0
6320,"Single Piece Ethnic Treat Latest Handicraft, Home Decor, Antique handicrafts, 1 Jewellery Box LxBxH: 11x8x3 inches...",Ethnic Treat1 offerfrom ,849,1,0,0
6321,"Single Piece Ethnic Treat Latest Handicraft, Home Decor, Antique handicrafts, 1 Door Hanging LxBxH: 50x0.5x7 inches...",Ethnic Treat1 offerfrom ,349,1,0,0
6322,"Single Piece Ethnic Treat Latest Handicraft, Home Decor, Antique handicrafts, 1 Visiting Card Box LxBxH: 5x3x1.5...",Ethnic Treat1 offerfrom ,449,1,0,0
6323,"Set of 2 Ethnic Treat Latest Handicraft, Home Decor, Antique handicrafts, 2 Door Hangings LxBxH: 5x0.25x7 inches...",Ethnic Treat1 offerfrom ,549,1,0,0
6324,"Single Piece Ethnic Treat Latest Handicraft, Home Decor, Antique handicrafts, 1 Buddha statue LxBxH: 2.5x1x5 inches...",Ethnic Treat1 offerfrom ,649,1,0,0
6325,"Set of 2 Ethnic Treat Latest Handicraft, Home Decor, Antique handicrafts, 2 Telescopes Telescope Folded Length...",Ethnic Treat1 offerfrom ,849,1,0,0
6326,"Single Piece Ethnic Treat Latest Handicraft, Home Decor, Antique handicrafts, 1 Silver Container LxBxH: 2.5x2.5x1...",Ethnic Treat1 offerfrom ,449,1,0,0
6327,Navkar EshopGemstone Painted Keys Letter Holder Handicraft _HCF104,Navkar Eshop1 offerfrom ,399,1,0,0
6328,Buy Brass Canon n Get Paper Mache Handicraft Free,Vivan Creation1 offerfrom ,649,1,0,0
6329,Navkar EshopRajasthani Elephant Door Hanging Handicraft _HCF188,Navkar Eshop1 offerfrom ,297,1,0,0
